id,name,category_id,price,quantity,created_at,barcode,is_deleted,deleted_at,unit
2431,NIKE SLING BAG,30,315,1,2025-09-10 01:54:37.431965+00,0325,false,,pcs
2432,APRON,30,60,3,2025-09-10 01:55:14.54297+00,0326,false,,pcs
2433,SANDO BAG LARGE,30,50,11,2025-09-10 01:56:38.439001+00,0327,false,,pck
2434,SANDO BAG MEDIUM,30,33,7,2025-09-10 01:58:04.613121+00,0328,false,,pck
2435,SANDO BAG TINY / SMALL,30,25,6,2025-09-10 01:59:34.788863+00,0329,false,,pck
2436,PLASTIC LABO / POLARIS CALYPSO,30,20,11,2025-09-10 02:01:59.100655+00,0330,false,,pck
2437,WESLSY SOUR FRUIT STRIPE (12G),28,5,0,2025-09-10 02:29:31.255144+00,792649263310,false,,pcs
2438,SNS ORANGE SLICE PER PCS (20G),28,2,15,2025-09-10 02:30:28.570031+00,4898523698578,false,,pcs
2440,WS COKE / COCA COLA 1.5,28,747,2,2025-09-10 02:36:13.283612+00,0331,false,,pck
2441,WS COKE / COCA COLA MISMO,28,200,0,2025-09-10 02:37:19.483639+00,0332,false,,pck
2442,WS ROYAL MISMO,28,224,1,2025-09-10 02:37:51.463113+00,0333,false,,pcs
2443,WS SPRITE MISMO,28,211,1,2025-09-10 02:38:16.439119+00,0334,false,,pcs
2444,WS MOUNTAIN DEW MISMO,28,224,7,2025-09-10 02:38:56.34374+00,0335,false,,pcs
2445,WS SPRITE 1.5,28,747,1,2025-09-10 02:39:32.3009+00,0336,false,,pck
2446,WS ROYAL 1.5,28,747,0,2025-09-10 02:39:51.774198+00,0337,false,,pck
2447,WS MOUNTAIN DEW 1.5,28,826,1,2025-09-10 02:40:17.694539+00,0338,false,,pck
2448,DUTCH MILL MANGO 180ML,36,23,5,2025-09-10 02:46:57.549031+00,53002310385,false,,pcs
2449,DUTCH MILL STRAWBERRY 180ML,36,23,25,2025-09-10 02:47:48.983593+00,51717040016,false,,pcs
2450,C2 SOLO APPLE GREEN TEA 230ML,36,15,10,2025-09-10 02:52:45.095778+00,4800016068010,false,,pcs
2451,JASMINE PREMIUM MT GRAIN HALF CAVAN,28,1263,1,2025-09-10 02:56:34.264027+00,0339,false,,pcs
2452,BABBLE JOE BUBBLE GUM 25PCS 100G,34,23,1,2025-09-10 02:58:05.665489+00,4800103342184,false,,pck
2453,BURDAGOL RICE YELLOW HALF CAVAN,31,763,1,2025-09-10 02:59:03.83071+00,0340,false,,pcs
2454,EGG CANDIES,28,6,0,2025-09-10 03:00:01.009405+00,8858956201710,true,2025-09-10 03:56:21.141+00,pcs
2455,CALUMET BAKING POWDER 50G,31,20,6,2025-09-10 03:02:30.730589+00,4808647210099,false,,pcs
2456,"CROSSINI BAVARIAN 410G ",34,114,1,2025-09-10 03:04:16.211143+00,4800092552373,false,,pck
2457,DOOWEE DONUT CHOCO 10S (420G),34,115,2,2025-09-10 03:08:43.795231+00,4800092551611,false,,pck
2458,ILLUSTRATION BOARD 1/4,28,32,9,2025-09-10 03:11:34.285115+00,0341,false,,pcs
2459,ILLUSTRATION BOARD 1/8,28,9,2,2025-09-10 03:13:41.986839+00,0342,false,,pcs
2460,FUDGEE BAR MILK CUSTARD VANILLA 1 PACK,34,89,0,2025-09-10 03:14:44.847608+00,4800092551291,false,,pck
2461,FACEMASK B&W,28,5,25,2025-09-10 03:14:51.219892+00,0343,false,,pcs
2462,OREO ORIGINAL 9PCS 248.4G,34,86,1,2025-09-10 03:21:52.697632+00,4893049150012,false,,pcs
2463,OREO ORIGINAL 27.6G,33,10,0,2025-09-10 03:24:30.413159+00,8992760121014,false,,pcs
2464,FITA 300G,34,67,0,2025-09-10 03:26:03.614911+00,750515017450,false,,pck
2465,BANGUS,38,300,2.08,2025-09-10 03:35:17.210517+00,0344,false,,kg
2466,DAP-AYAN BROWNIES,35,16,5,2025-09-10 03:37:14.740445+00,0345,false,,pcs
2467,FIBISCO BUTTER CRUNCH 200G,34,54,1,2025-09-10 03:38:38.320522+00,4800040312219,false,,pcs
2468,FIBISCO CHOCOLATE CHIP 200G,34,66,0,2025-09-10 03:40:01.837351+00,4800040314213,false,,pcs
2469,FIBISCO BUTTER COOKIES 170G,34,54,0,2025-09-10 03:40:49.283658+00,4800040311212,false,,pcs
2470,FIBISCO PEANUT CRUNCH 200G,34,59,3,2025-09-10 03:43:52.935307+00,4800040313216,false,,pcs
2471,FILE STICK A4,28,15,11,2025-09-10 03:49:53.61367+00,6934885267934,false,,pcs
2472,INDEX FILE LONG,28,15,5,2025-09-10 03:51:28.30066+00,0346,false,,pcs
2473,PAINT BOARD LARGE,28,200,2,2025-09-10 03:54:09.608051+00,0347,false,,pcs
2474,PAINT BOARD MEDIUM,28,145,2,2025-09-10 03:54:44.361939+00,0348,false,,pcs
2475,PAINT BOARD SMALL,28,115,3,2025-09-10 03:55:19.388828+00,0349,false,,pcs
2476,APPLE FRUIT,38,42,3,2025-09-10 04:02:09.690237+00,0350,false,,pcs
2477,LC BAON SPREAD 80ML,35,41,2,2025-09-10 04:07:40.722524+00,4808680651002,false,,pcs
2478,SITAW,38,38,2,2025-09-10 04:11:51.625119+00,0351,false,,kg
2479,PINGPING,38,250,0,2025-09-10 04:12:16.424888+00,0352,false,,kg
2480,"REPOLYO / CABBAGE ",38,63,1.1800000000000002,2025-09-10 04:13:07.003313+00,0353,false,,kg
2481,WOMBOK,38,38,0,2025-09-10 04:13:43.02264+00,0354,false,,kg
2482,BARAKO 1/4,31,162,0,2025-09-10 04:14:16.450235+00,0202,true,2025-09-16 07:16:33.323+00,pcs
2483,DRIED CHILI FLAKES,28,10,18,2025-09-10 04:18:43.667826+00,0355,false,,pcs
2484,SIBUYAS RED,38,175,0,2025-09-10 04:19:14.435185+00,0356,false,,kg
2485,PAPRIKA,28,10,21,2025-09-10 04:19:23.162966+00,0357,false,,pcs
2486,ASUETE,28,10,39,2025-09-10 04:19:49.120247+00,0358,false,,pcs
2487,LAUREL,28,10,33,2025-09-10 04:20:07.366146+00,0359,false,,pcs
2488,WHITE PEPPER,28,15,11,2025-09-10 04:20:39.133958+00,0360,false,,pcs
2489,SESAME SEED,28,20,24,2025-09-10 04:21:02.882122+00,0361,false,,pcs
2490,KAMOTE TOPS,38,31,1,2025-09-10 04:23:24.848288+00,0362,false,,pcs
2491,BAGUIO BEANS,38,125,2.36,2025-09-10 04:23:46.986444+00,0363,false,,kg
2492,OKRA,38,125,1.0099999999999998,2025-09-10 04:24:29.164455+00,0364,false,,kg
2493,CARROTS,38,213,0,2025-09-10 04:25:06.30797+00,0365,false,,kg
2494,UPO,38,63,2,2025-09-10 04:25:44.857197+00,0366,false,,pcs
2495,TOKWA / TOFU,38,23,3,2025-09-10 04:26:05.102553+00,0367,false,,pcs
2496,PATATAS,38,125,0.6999999999999997,2025-09-10 04:26:28.810269+00,0368,false,,kg
2498,TONGSOY / WATER CREST,38,50,0,2025-09-10 04:27:36.800941+00,0369,false,,pcs
2499,TILAPIA,38,163,0.050000000000000266,2025-09-10 04:28:23.402283+00,0370,false,,kg
2500,MIKI,36,34,1,2025-09-10 04:30:36.730917+00,0371,false,,pcs
2501,TINAPA,36,100,0,2025-09-10 04:30:41.192124+00,0372,true,2025-09-27 01:47:42.151+00,pcs
2502,BONELESS BIG,38,275,4,2025-09-10 04:31:31.0333+00,0373,false,,pcs
2503,BONELESS SMALL,38,88,2,2025-09-10 04:32:00.566352+00,0374,false,,pcs
2504,BULILIT,38,300,0.8000000000000002,2025-09-10 04:32:31.944344+00,0375,false,,kg
2505,PUSIT,38,300,0,2025-09-10 04:32:35.004641+00,0376,false,,kg
2506,TAHONG,38,150,1,2025-09-10 04:33:16.017146+00,0377,false,,kg
2507,PATA,38,263,0,2025-09-10 04:33:18.407805+00,0378,false,,kg
2508,SHRIMP,38,538,0.35,2025-09-10 04:34:01.658943+00,0379,false,,kg
2509,FRESH MEAT,38,375,0,2025-09-10 04:34:06.814329+00,0380,false,,kg
2511,LIVER,38,238,0.47,2025-09-10 04:35:23.502756+00,0382,false,,kg
2512,SAYOTE,38,75,0,2025-09-10 04:35:27.25974+00,0383,false,,kg
2513,CHICKEN GINILING,38,275,0,2025-09-10 04:36:23.359205+00,0384,false,,kg
2514,ONION LEEKS,38,125,0,2025-09-10 04:36:34.871757+00,0385,false,,kg
2515,BAWANG,38,163,0,2025-09-10 04:36:55.365681+00,0386,false,,kg
2516,LAYA / GINGER,38,163,0,2025-09-10 04:38:05.564258+00,0387,false,,kg
2518,LAKATAN,38,88,0,2025-09-10 04:39:49.99033+00,0388,false,,kg
2519,KAMATIS,38,150,2.19,2025-09-10 04:41:04.633996+00,0389,false,,kg
2520,ONE DAY OLD,38,250,0,2025-09-10 04:41:20.971493+00,0390,false,,kg
2521,GIZZARD,38,175,0.77,2025-09-10 04:41:59.238665+00,0391,false,,kg
2522,KALAMANSI / CALAMANSI FRUIT,38,15,3,2025-09-10 04:42:13.331526+00,0392,false,,pcs
2523,CHICKEN NECK,38,138,1.56,2025-09-10 04:42:38.718526+00,0393,false,,kg
2524,SILI SIGANG,38,15,0,2025-09-10 04:42:59.43499+00,0394,false,,pcs
2525,CHICKEN FEET,38,163,2.9499999999999997,2025-09-10 04:43:17.112357+00,0395,false,,kg
2526,SILI TAIWAN,38,25,0,2025-09-10 04:43:29.079387+00,0396,true,2025-09-26 23:08:45.981+00,pcs
2527,WHOLE CHICKEN,38,194,0,2025-09-10 04:44:15.988269+00,0397,false,,kg
2528,LEMON FRUIT,38,60,0,2025-09-10 04:44:22.383534+00,0398,false,,pcs
2529,PEARS FRUIT,38,31,0,2025-09-10 04:45:16.220781+00,0399,false,,pcs
2530,ORANGE FRUIT,38,63,1.2,2025-09-10 04:45:51.825042+00,0400,false,,kg
2531,MAGNOLIA WHOLE CHICKEN,38,213,0,2025-09-10 04:46:44.86053+00,0401,false,,kg
2532,QUARTER LEG / QL,38,195,6.574999999999998,2025-09-10 04:47:21.298789+00,0402,false,,kg
2533,CHICKEN SKIN,38,175,0,2025-09-10 04:48:04.671225+00,0403,false,,kg
2534,CHICKEN WINGS,38,188,0,2025-09-10 04:48:28.903546+00,0404,false,,kg
2535,ICE BAG PER PCS,30,1,50,2025-09-10 04:53:11.377826+00,0405,false,,pcs
2536,STAREX ICE BAG 4X12,30,35,6,2025-09-10 04:54:30.316251+00,4806507662576,false,,pcs
2537,PREPAID,28,1,0,2025-09-10 07:01:34.223532+00,0144,true,2025-09-20 00:58:49.816+00,pcs
2538,VALLEY BREAD SPANISH BREAD (GREEN) 225G,35,31,0,2025-09-10 07:14:22.15325+00,04809013017434,true,2025-09-20 23:09:44.46+00,pcs
2539,PECHAY,38,50,0,2025-09-10 07:16:14.419444+00,0406,false,,pcs
2540,PRIDE KALAMANSI & JASMINE 500G,30,53,5,2025-09-10 07:48:25.490137+00,4800045360024,false,,pcs
2541,DAP-AYAN PUTO SECO,35,41,1,2025-09-10 07:49:12.863599+00,0407,false,,pcs
2542,PRIDE WITH STAIN AWAY FORMULA LOW FOAM 500G,30,54,6,2025-09-10 07:52:06.360807+00,4800045310012,false,,pcs
2543,EGG CHOCOLATE BEAN 12G,31,5,5,2025-09-10 07:54:35.73176+00,792649262627,false,,pcs
2544,HAPPY EXTRACT ORANGE CANDY,31,5,4,2025-09-10 07:56:44.16834+00,8856932332267,false,,pcs
2545,MILKITA LOLLIPOP 9G,31,5,0,2025-09-10 07:57:36.986148+00,882095111218,false,,pcs
2546,CHUPA CHUPS CARAMEL (9G),28,5,0,2025-09-10 07:58:17.721563+00,35001721550,false,,pcs
2547,WESLSY COFFEE SPOON BLACK CHOCOLATE 10G,31,6,20,2025-09-10 07:59:08.678242+00,792649263358,false,,pcs
2548,LOL SURPRISE CANDY,31,5,10,2025-09-10 08:02:04.660316+00,08858956201710,false,,pcs
2549,SUNSILK SMOOTH & MANAGEABLE 15ML,30,7,0,2025-09-10 08:04:23.157685+00,04800888169716,true,2025-09-20 02:17:41.41+00,pcs
2550,COLGATE FRESH CONFIDENCE SPICY FRESH 125G,30,113,2,2025-09-10 08:08:09.812021+00,8850006322956,false,,pcs
2551,COLGATE FRESH CONFIDENCE COOL MENTHOL FRESH 125G,30,113,2,2025-09-10 08:08:56.322519+00,8850006323687,false,,pcs
2552,COLGATE TRIPLE ACTION ORIGINAL MINT 126G,30,130,2,2025-09-10 08:09:30.283478+00,8850006321539,false,,pcs
2553,DAN ERICS 1.7,35,295,2,2025-09-10 08:15:09.674602+00,0408,false,,pcs
2554,COLGATE TRIPLE ACTION ORIGINAL MINT 66G,48,84,0,2025-09-10 08:16:48.035001+00,8850006325049,true,2025-09-28 12:08:41.47+00,pcs
2555,PAINT BRUSH,28,50,2,2025-09-10 08:20:29.223986+00,0409,false,,pcs
2556,NUTRI BOOST CHOCOLATE MILK DRINK 110ML,35,15,3,2025-09-10 08:24:54.145357+00,04801981190119,false,,pcs
2557,DAP-AYAN CHEESE LOAF 530G,35,47,3,2025-09-10 08:35:50.658502+00,4806537830044,false,,pcs
2558,WESLSY SOUR DROPS FRUITY GUMMIES 18G,31,6,19,2025-09-10 08:39:26.54294+00,792649261583,false,,pcs
2559,BOSSING CHICKEN HOTDOG SUPER JUMBO 1KG,36,194,2,2025-09-10 09:38:51.427251+00,4804888884846,false,,pcs
2560,LADYS CHOICE CHICKEN SPREAD 80ML,35,42,8,2025-09-10 10:12:31.525277+00,4808680022017,false,,pcs
2561,COKE/ COCA COLA 1.75,36,70,0,2025-09-10 10:20:54.714598+00,4801981116645,true,2025-09-27 01:53:27.735+00,pcs
2562,NO CHOICE SPICY BEEF 60G,33,11,0,2025-09-10 10:22:34.287906+00,4806521794543,false,,pcs
2563,RAT TRAP,30,30,6,2025-09-10 10:29:01.861106+00,6956037301136,false,,pcs
2564,CORN BITS MIX NUTS 70G 10PCS,33,155,6,2025-09-10 11:39:46.638783+00,4806511010073,false,,pcs
2565,CASINO ETHYL ALCOHOL 150 ML PINK,28,38,0,2025-09-10 12:08:22.443175+00,4800011121543,false,,pcs
2567,PIC A BBQ OVER LOAD 90G,33,38,3,2025-09-10 12:24:48.315463+00,4800016635250,false,,pcs
2568,VEGETABLE CRACKERS 80G,31,23,0,2025-09-10 12:32:45.732762+00,4804888555623,false,,pcs
2569,SURF ACTIVE CLEAN ROSE FRESH 130G,30,15,3,2025-09-10 13:05:05.268636+00,4800888191526,false,,pcs
2570,HYDROGEN PEROXIDE (100ML),28,9.5,3,2025-09-10 13:22:58.461183+00,4800011147734,false,,pcs
2571,STAR CHICKEN NUGGETS 150G,36,49,0,2025-09-11 00:11:14.093212+00,4808887941883,false,,pcs
2572,SALT IKG,31,14,5,2025-09-11 00:36:41.676816+00,0410,false,,pcs
2573,GLOW BBQ STICKS,30,31,1,2025-09-11 00:43:23.768083+00,0411,false,,pck
2574,LONGANISA SLICE,36,71,1,2025-09-11 00:51:22.077341+00,0412,false,,pcs
2575,PF SULIT PACK CRAZY CUT NUGGETS 135G,36,61,5,2025-09-11 00:52:49.75652+00,0413,false,,pcs
2576,PINOY  SISIG 220G,36,73,8,2025-09-11 00:54:31.850467+00,4806518631226,false,,pcs
2577,VALLEY BREAD PREMIUM 600G,35,68,0,2025-09-11 00:59:17.819991+00,4809013017205,false,,pcs
2578,DAP-AYAN RAISIN BREAD 490G,35,51,2,2025-09-11 01:04:39.464355+00,0414,false,,pcs
2579,DAP-AYAN LOAF BREAD 450G,35,45,0,2025-09-11 01:05:45.864268+00,4806537830136,false,,pcs
2580,ECO BAG SMALL,30,10,7,2025-09-11 01:15:26.189309+00,0415,false,,pcs
2581,ECO BAG MEDIUM,30,15,27,2025-09-11 01:15:46.969567+00,0416,false,,pcs
2582,ECO BAG LARGE,30,20,14,2025-09-11 01:16:13.269419+00,0417,false,,pcs
2583,NESTLE COFFEE MATE 400G,31,130,3,2025-09-11 01:48:17.23614+00,4800361380737,false,,pcs
2584,TUYO,28,16,0,2025-09-11 02:59:25.21291+00,0418,false,,pcs
2585,LE MINERALE 330ML,36,10,2,2025-09-11 03:02:00.77244+00,001600375,false,,pcs
2586,NESTLE BEARBRAND JUNIOR 1+ 2KG,31,1094,1,2025-09-11 03:09:42.254542+00,4800361410090,false,,pcs
2587,MACKY'S HOT CHILI GARLIC 237G,31,118,1,2025-09-11 03:20:15.024133+00,745114203892,false,,pcs
2588,MACKY'S HOT CHILI PASTE 237G,31,118,0,2025-09-11 03:21:07.668029+00,745114203861,false,,pcs
2589,MACKY'S HOT CHILI GARLIC 118G,31,82,2,2025-09-11 03:21:56.019455+00,745114203878,false,,pcs
2590,MACARONI,34,68,0,2025-09-11 03:24:09.537358+00,0419,true,2025-09-27 01:45:48.357+00,pcs
2591,MITRA 1L,31,141,0,2025-09-11 03:27:32.102086+00,2826121323,false,,pcs
2592,PACIFIC SUNRISE VEGETABLE OIL SUP 500ML,31,46,3,2025-09-11 03:35:43.571053+00,4806532070063,false,,pcs
2593,JIGGELS,28,13,3,2025-09-11 03:38:38.282316+00,4800092662911,false,,pcs
2594,PACIFIC SUNRISE VEGETABLE OIL SUP 250ML,31,49,3,2025-09-11 03:39:30.61151+00,4806532070773,false,,pcs
2595,MIKI PANCIT 1/2KL,34,96,1,2025-09-11 03:55:47.754661+00,0420,false,,pcs
2596,WAFER VANILLA 12G,33,3,0,2025-09-11 03:57:17.789468+00,4807770120244,false,,pcs
2597,QUEEN HOTCAKE 400G,31,87,2,2025-09-11 04:00:30.09525+00,4800300600094,false,,pcs
2598,DEL MONTE PINAPPLE JUICE FIBER- ENRICHED 1L,36,133,0,2025-09-11 04:04:46.375401+00,4800024579300,false,,pcs
2599,BOSSING EXTRA HOTDOG JUMBO 1KG,36,186,2,2025-09-11 04:06:52.430139+00,4804888884457,false,,pcs
2600,MOUNTAIN DEW 1.5,36,70,0,2025-09-11 04:07:56.398333+00,4803925151149,false,,pcs
2601,DEL MONTE PINAPPLE BLUEBERRY 1L,36,112,1,2025-09-11 04:21:32.799027+00,4800024578020,false,,pcs
2602,NESTEA LEMON 350ML,36,23,0,2025-09-11 04:33:24.434312+00,4800014350537,false,,pcs
2603,NESTEA LEMON ICE 350ML,36,23,0,2025-09-11 04:34:15.645189+00,4800014350544,false,,pcs
2604,QUEEN HOTCAKE 200G,31,42,4,2025-09-11 04:35:37.567598+00,4800300600087,false,,pcs
2605,MAGNOLIA PANCAKE + W CHOCOLATE 200G,31,42,2,2025-09-11 04:36:32.016699+00,4806512230364,false,,pcs
2606,MAGNOLIA PANCAKE CREAMY & FLUFFY 400G,31,66,2,2025-09-11 04:37:57.59076+00,4806512230425,false,,pcs
2607,MAGNOLIA PANCAKE + MAPPLE SYRUP 480G,31,91,0,2025-09-11 04:40:26.62254+00,4806512230777,false,,pcs
2608,DEL MONTE FOUR SEASONS JUICE 220ML,36,34,6,2025-09-11 05:15:01.125557+00,0421,false,,pcs
2609,DEL MONTE PINAPPLE JUICE HEART SMART 220ML,36,36,6,2025-09-11 05:15:54.28182+00,0422,false,,pcs
2610,DEL MONTE PINEAPPLE ACE JUICE 220ML,36,34,0,2025-09-11 05:16:33.743677+00,0423,false,,pcs
2611,DEL MONTE PINAPPLE FIBER ENRICHED JUICE 220ML,36,37,3,2025-09-11 05:18:33.993483+00,0424,false,,pcs
2612,SAFEGUARD IVORY WHITE CARE 60G,30,23,4,2025-09-11 05:23:17.101681+00,4902430381772,false,,pcs
2613,SAFEGUARD FLORAL PINK 65G,30,23,4,2025-09-11 05:23:58.674294+00,4902430951357,false,,pcs
2614,SAFEGUARD WHITE CARMELLIA 82G,30,33,3,2025-09-11 05:24:36.263741+00,4987176220660,false,,pcs
2615,SAFEGUARD EXTRA STRONG COOLING ARCTIC 65G,30,23,3,2025-09-11 05:25:33.939714+00,4902430327428,false,,pcs
2616,SAFEGUARD LEMON FRESH 65G,30,23,4,2025-09-11 05:27:56.785482+00,4902430803694,false,,pcs
2617,SAFEGUARD FRESH GREEN 60G,30,23,3,2025-09-11 05:28:46.383633+00,4902430951371,false,,pcs
2618,SAFEGUARD PURE WHITE 65G,30,23,3,2025-09-11 05:29:24.772819+00,4902430945554,false,,pcs
2619,ETHYL ALCOHOL ALCOSHIELD SPRAY 70% 500ML,28,114,0,2025-09-11 05:32:23.672973+00,745110018124,false,,pcs
2620,ISOPROPYL ALCOHOL ALCOSHIELD SPRAY 70% 500ML,28,114,1,2025-09-11 05:33:21.16425+00,745110018131,false,,pcs
2621,TOILY TISSUE ROLL,30,11,2,2025-09-11 05:40:33.108992+00,4806506152399,false,,pcs
2622,TOILY GIANT TISSUE ROLL,30,21,3,2025-09-11 05:41:07.646297+00,4806506152825,false,,pcs
2623,HELLO TISSUE ROLL GRANDE 440S,30,16,4,2025-09-11 05:42:06.304911+00,4806506152221,false,,pcs
2624,TRIGEN 12OZ 50PCS,30,62,1,2025-09-11 05:55:49.900551+00,4806525910475,false,,pcs
2625,OISHI 4X CORN SNACK CHEDDAR CHEESE 85G,33,26,1,2025-09-11 07:22:54.618329+00,4800194177900,false,,pcs
2626,TURON WRAPPER,36,88,2,2025-09-11 08:16:13.859429+00,0425,false,,pcs
2627,JIGGELS JUICY SNACK APPLE FLAVOR225G,31,13,1,2025-09-11 08:18:14.481818+00,4800092663062,false,,pcs
2628,GLOWING EGG CANDY 3G,31,5,6,2025-09-11 09:48:22.794984+00,4802364554511,false,,pcs
2629,NESCAFE CLASSIC DECAF 80G,31,119,6,2025-09-11 10:33:52.835818+00,4800361393744,false,,pcs
2630,WOW PINOY KAPAMPANGAN SISIG HOT N SPICY 220G,36,78,1,2025-09-11 10:49:05.805778+00,4806518631240,false,,pcs
2631,CDO IDOL CHEESEDOG 40PCS 1KG,35,219,2,2025-09-11 10:58:32.313616+00,4800249082029,false,,pcs
2632,ADULT PLUS BEAR BRAND 300G,31,154,2,2025-09-11 11:24:51.803222+00,4800361427326,false,,pcs
2633,WAFRETS MOCHA BAR 24G,33,8,4,2025-09-11 22:48:10.924793+00,4800016084508,false,,pcs
2634,RAMBUTAN,38,94,0,2025-09-11 23:23:52.905593+00,0426,true,2025-09-27 22:08:50.654+00,kg
2636,SOBRE,28,3,39,2025-09-12 00:49:33.62517+00,0427,false,,pcs
2637,dummy test,,0,0,2025-09-12 00:52:26.766446+00,000,true,2025-09-12 02:37:32.247+00,pcs
2638,HEART JELLY JAM (15G),28,5,63,2025-09-12 00:59:47.837326+00,792649264072,false,,pcs
2639,REBISCO STRAWBERRY 32G,33,8,0,2025-09-12 02:06:49.847159+00,4800092113260,false,,pcs
2640,EVEREADY AAA 4PCS,28,209,2,2025-09-12 02:29:18.90788+00,8888021307733,false,,pcs
2641,WS STING STRAWBERRY 290ML,28,199,1,2025-09-12 02:33:55.199516+00,0428,false,,pcs
2643,YOUNGSTOWN CARNE NORTE 150G,31,38,2,2025-09-12 02:51:15.418608+00,4800527629847,false,,pcs
2644,YOUNGSTOWN CORNED BEEF (150G),31,38,13,2025-09-12 02:52:22.143309+00,4800527629649,false,,pcs
2645,KOREAN CHEESE RAMEN 111G,34,76,0,2025-09-12 03:04:31.439759+00,8801045524672,false,,pcs
2646,DEL MONTE FILIPINO STYLE TOMATO SAUCE 200G,31,26,4,2025-09-12 03:19:26.96746+00,4800024575425,false,,pcs
2647,DEL MONTE ORIGINAL STYLE TOMATO SAUCE 200G,31,28,3,2025-09-12 03:20:34.890905+00,4800024555496,false,,pcs
2648,DEL MONTE ORIGINAL STYLE TOMATO SAUCE 250G,31,32,3,2025-09-12 03:21:31.930776+00,4800024556929,false,,pcs
2649,DEL MONTE FILIPINO STYLE TOMATO SAUCE 250G,31,28,5,2025-09-12 03:22:26.998284+00,4800024575432,false,,pcs
2650,MENTOS TUTTI FRUIT MINI ROLLS 200G,34,66,2,2025-09-12 03:36:38.713003+00,8935001720959,false,,pcs
2651,COLGATE BRUSH M.,30,23,2,2025-09-12 03:49:06.027608+00,8935236000093,false,,pcs
2652,CREAM SILK DAMAGE CONTROLL 11ML,30,1,23,2025-09-12 03:57:06.843728+00,4800888139276,false,,pcs
2653,DOVE STRAIGHT & SILKY 12ML,30,7,13,2025-09-12 04:04:34.733431+00,4800888217523,false,,pcs
2654,CREAM SILK DRY RESCUE 11ML,30,7,24,2025-09-12 04:08:27.806192+00,4800888180100,false,,pcs
2655,PALMOLIVE VIBRANT COLOR 15ML,30,7,28,2025-09-12 04:10:26.505475+00,8850006480762,false,,pcs
2656,DAP-AYAN MARBLE COOKIES 220G,35,26,3,2025-09-12 05:34:14.640115+00,4806537830143,false,,pcs
2657,BOSSING CHEESEDOG KING SIZE 1.20KG,36,189,1,2025-09-12 06:30:37.664644+00,4804888861151,false,,pcs
2658,SUGO SALTED PEANUTS 10G,31,2,0,2025-09-12 07:50:35.852496+00,4809010524546,false,,pcs
2659,SUGO HOT N SPICY PEANUTS 10G,33,2,0,2025-09-12 07:53:34.393398+00,4809010524485,false,,pcs
2660,EDEN CHEESE W/ CHEESE KEEPER 440G,35,164,1,2025-09-12 09:49:26.983801+00,4808647020100,false,,pcs
2661,PALMOLIVE FASHION GIRL ROSE BLOOM 15ML,30,7,8,2025-09-12 11:05:28.601968+00,8850006480779,false,,pcs
2662,REXONA PASSION 45ML,28,141,2,2025-09-12 11:16:20.605645+00,4800888142894,false,,pcs
2663,REXONA SHOWER CLEAN 45ML,28,141,2,2025-09-12 11:18:19.919987+00,4800888150639,false,,pcs
2664,STAR SWEET BLEND 250G,35,88,1,2025-09-12 11:19:30.043696+00,4805358279056,false,,pcs
2665,REXONA MEN SPORT DEFENSE 45ML,28,144,0,2025-09-12 11:20:11.776413+00,4800888153876,false,,pcs
2666,REXONA MEN QUANTOM DRY 45ML,28,139,1,2025-09-12 11:21:37.874685+00,4800888143402,false,,pcs
2667,STAR SWEET BLEND 100G,35,40,4,2025-09-12 11:24:02.561544+00,48037433,false,,pcs
2668,WATER COLOR CLICK,28,37,2,2025-09-12 11:30:33.859529+00,0429,false,,pcs
2669,WATER COLOR STAR,28,38,3,2025-09-12 11:32:06.609184+00,8803733180887,false,,pcs
2670,CHEEZ WHIZ ORIG 60G,35,39,1,2025-09-12 11:32:57.067705+00,7622300501525,false,,pcs
2671,NISSIN RAMEN CHICKEN 55G,34,13,8,2025-09-12 11:35:27.7081+00,4800016551574,false,,pcs
2672,PANDA BALLPEN BLUE/BLACK,28,60,45,2025-09-12 11:36:00.881719+00,0430,false,,pcs
2673,NISSIN RAMEN SPICY HOT BEEF 62G,34,16,3,2025-09-12 11:36:54.685703+00,4800016561269,false,,pcs
2674,POSTER COLOR HBW 12S,28,171,2,2025-09-12 11:41:45.601565+00,6926341885806,false,,pcs
2675,SILVER S. CANE VINEGAR 385ML,31,21,5,2025-09-12 11:53:20.574337+00,4800344003424,false,,pcs
2676,ARGENTINA BEEF LOAF 170G,31,28,4,2025-09-12 11:54:27.931988+00,748485800097,false,,pcs
2677,ARGENTINA BEEF LOAF 150G,31,24,8,2025-09-12 11:55:20.674953+00,748485800738,false,,pcs
2678,BIRCH TREE FORTIFIED MILK 660G,31,235,1,2025-09-12 12:12:35.111758+00,748485401515,false,,pcs
2679,ECO PAL 12 ROLLS,30,121,2,2025-09-12 22:49:17.286781+00,4806516210393,false,,pck
2680,PF TENDER JUICY HOTDOG CLASSIC 1KG,36,244,1,2025-09-12 23:10:35.035607+00,4808887300260,false,,pcs
2681,LUCKY ME SPICY LABUYO BEEF 50G,34,12,10,2025-09-12 23:18:31.086053+00,4807770272097,false,,pcs
2682,DANES HOPIA BABOY,35,33,0,2025-09-12 23:56:05.100991+00,0431,false,,pcs
2683,DANES COCO NUGGETS,35,53,0,2025-09-13 00:01:27.866244+00,4806508723931,false,,pcs
2684,DEWBERRY 33G,33,8,3,2025-09-13 00:58:40.601366+00,4800016113048,false,,pcs
